User ID,Clothing ID,Age,Review Text,Rating,Recommended IND,Positive Feedback Count,Class Name
3355,2919,31,Fabric is soft and comfortable.,1,0,12,Jeans
3356,2147,47,Amazing fit and stylish.,3,0,12,Jacket
3357,2067,18,Size was too small.,5,0,1,Pants
3358,2314,43,Would buy again!,2,1,8,Sweater
3359,2715,38,Fabric is soft and comfortable.,5,1,3,Sweater
3360,2222,56,Size was too small.,5,1,8,Dress
3361,2828,45,Size was too small.,4,1,12,T-shirt
3362,2725,45,Material feels cheap.,3,0,2,Skirt
3363,2670,52,Amazing fit and stylish.,1,1,13,Shirt
3364,2994,39,Perfect for summer.,3,0,20,Shirt
3365,2368,31,Color faded after first wash.,4,1,15,T-shirt
3366,2791,19,Highly recommended!,4,1,10,Shorts
3367,2643,48,Amazing fit and stylish.,1,1,17,Jeans
3368,2569,35,Highly recommended!,4,0,12,Jacket
3369,2922,52,Size was too small.,5,1,10,Jacket
3370,2032,46,Perfect for summer.,1,1,0,Shirt
3371,2738,45,Material feels cheap.,2,1,12,Pants
3372,2841,36,Fabric is soft and comfortable.,5,1,13,Pants
3373,2834,22,Material feels cheap.,5,0,7,Jacket
3374,2487,25,Size was too small.,5,0,5,Sweater
3375,2365,43,Perfect for summer.,2,1,18,Shirt
3376,2548,48,Color faded after first wash.,2,0,13,Jeans
3377,2364,22,Amazing fit and stylish.,1,1,4,Shorts
3378,2318,32,Not worth the price.,3,1,4,Pants
3379,2737,23,Perfect for summer.,4,1,4,Skirt
3380,2974,41,"Great quality, loved it!",4,0,9,Jacket
3381,2226,59,Amazing fit and stylish.,4,0,11,Jacket
3382,2653,52,Size was too small.,3,0,9,Skirt
3383,2960,43,Size was too small.,5,1,7,T-shirt
3384,2141,44,Would buy again!,1,1,1,Shirt
3385,2888,37,Not worth the price.,2,1,3,Dress
3386,2426,45,"Great quality, loved it!",1,1,7,Shirt
3387,2662,33,Amazing fit and stylish.,4,1,4,Blouse
3388,2522,51,Not worth the price.,3,0,20,Jeans
3389,2179,21,Size was too small.,4,0,8,T-shirt
3390,2195,34,Material feels cheap.,2,1,1,Shirt
3391,2486,35,"Great quality, loved it!",1,0,15,Shirt
3392,2983,21,Perfect for summer.,4,0,10,Jeans
3393,2374,42,Highly recommended!,2,0,10,Jacket
3394,2763,60,"Great quality, loved it!",2,1,14,Skirt
3395,2768,58,Material feels cheap.,1,1,9,Shorts
3396,2142,30,Highly recommended!,1,0,8,Blouse
3397,2619,51,Amazing fit and stylish.,5,1,15,Pants
3398,2044,34,Not worth the price.,3,1,6,Sweater
3399,2394,44,Would buy again!,4,0,19,T-shirt
3400,2340,28,Perfect for summer.,5,1,8,Jacket
3401,2721,43,Fabric is soft and comfortable.,4,0,17,Jacket
3402,2391,48,"Great quality, loved it!",2,0,4,Jacket
3403,2616,19,Size was too small.,1,1,4,Skirt
3404,2493,24,Amazing fit and stylish.,1,1,9,T-shirt
3405,2194,35,Size was too small.,4,1,18,Pants
3406,2331,53,Color faded after first wash.,4,1,3,Shirt
3407,2589,55,Would buy again!,2,0,14,Dress
3408,2245,23,Color faded after first wash.,3,0,3,Shorts
3409,2892,57,Material feels cheap.,2,1,8,Sweater
3410,2342,38,Perfect for summer.,4,0,6,Jeans
3411,2201,44,Not worth the price.,1,1,13,Jeans
3412,2601,56,Would buy again!,1,0,20,Skirt
3413,2035,19,Perfect for summer.,4,0,11,Jacket
3414,2702,25,Highly recommended!,1,0,9,Dress
3415,2611,58,Amazing fit and stylish.,3,0,16,Skirt
3416,2327,42,Material feels cheap.,3,1,16,Jacket
3417,2662,33,Fabric is soft and comfortable.,3,0,7,Dress
3418,2900,39,"Great quality, loved it!",4,1,0,Blouse
3419,2192,57,Would buy again!,3,0,15,Dress
3420,2081,28,Color faded after first wash.,3,1,7,Shirt
3421,2919,50,Color faded after first wash.,3,1,5,Pants
3422,2832,49,Perfect for summer.,5,0,19,Jacket
3423,2202,18,Amazing fit and stylish.,4,1,7,Sweater
3424,2431,28,Highly recommended!,5,0,14,Blouse
3425,2577,18,Size was too small.,1,1,1,Skirt
3426,2729,23,Not worth the price.,3,1,20,Shirt
3427,2413,19,Not worth the price.,5,0,19,Dress
3428,2841,43,Would buy again!,3,0,6,Sweater
3429,2928,18,Not worth the price.,2,0,14,T-shirt
3430,2831,26,Not worth the price.,1,0,10,Dress
3431,2947,29,Perfect for summer.,4,0,0,Shirt
3432,2252,24,Fabric is soft and comfortable.,5,0,6,Skirt
3433,2619,56,Highly recommended!,4,1,20,Skirt
3434,2078,48,Highly recommended!,4,0,14,Sweater
3435,2957,52,Color faded after first wash.,3,1,2,Shorts
3436,2872,41,Color faded after first wash.,5,1,4,T-shirt
3437,2005,54,Not worth the price.,1,0,14,T-shirt
3438,2360,34,Not worth the price.,3,0,14,Dress
3439,2484,37,Material feels cheap.,4,0,13,Jeans
3440,2331,19,Not worth the price.,2,0,1,Shirt
3441,2798,39,"Great quality, loved it!",4,1,3,T-shirt
3442,2024,57,Perfect for summer.,5,0,9,Jeans
3443,2413,38,Perfect for summer.,2,0,20,Sweater
3444,2389,41,"Great quality, loved it!",3,1,5,Shirt
3445,2310,53,Fabric is soft and comfortable.,3,1,10,Jeans
3446,2388,48,Would buy again!,4,1,13,Shirt
3447,2550,51,Not worth the price.,3,0,9,Skirt
3448,2487,55,Perfect for summer.,1,0,6,Jeans
3449,2735,51,Amazing fit and stylish.,1,1,5,Sweater
3450,2136,44,Material feels cheap.,1,1,11,Pants
3451,2459,44,Not worth the price.,1,0,6,Shirt
3452,2091,25,Material feels cheap.,1,0,12,Shirt
3453,2567,23,Not worth the price.,1,1,20,Dress
3454,2094,23,Fabric is soft and comfortable.,2,1,3,Blouse
3455,2337,34,Size was too small.,1,0,7,Jacket
3456,2413,41,Color faded after first wash.,1,0,4,Shorts
3457,2323,55,Amazing fit and stylish.,3,0,16,Shirt
3458,2695,41,Highly recommended!,1,1,9,Jeans
3459,2746,46,Perfect for summer.,2,0,13,Skirt
3460,2349,24,"Great quality, loved it!",5,1,17,Blouse
3461,2127,27,Color faded after first wash.,5,0,12,Sweater
3462,2766,56,Size was too small.,4,1,1,T-shirt
3463,2987,34,Material feels cheap.,5,0,4,Shorts
3464,2041,57,Color faded after first wash.,5,0,11,Skirt
3465,2574,55,"Great quality, loved it!",5,0,19,Dress
3466,2564,43,Fabric is soft and comfortable.,3,0,8,Sweater
3467,2785,49,Perfect for summer.,1,0,9,Jeans
3468,2464,46,Size was too small.,4,1,2,Dress
3469,2582,47,Fabric is soft and comfortable.,3,0,10,Dress
3470,2583,34,"Great quality, loved it!",2,1,18,Shorts
3471,2537,56,Fabric is soft and comfortable.,3,0,9,Blouse
3472,2429,48,Fabric is soft and comfortable.,4,0,20,Pants
3473,2468,46,Would buy again!,3,1,13,Blouse
3474,2678,51,Color faded after first wash.,2,0,2,Shirt
3475,2898,54,Highly recommended!,5,1,18,Jeans
3476,2662,51,Size was too small.,5,0,12,Skirt
3477,2423,37,Fabric is soft and comfortable.,1,0,7,Jeans
3478,2631,42,"Great quality, loved it!",5,1,5,T-shirt
3479,2987,53,Perfect for summer.,4,0,3,Shorts
3480,2976,27,Material feels cheap.,1,1,8,Shirt
3481,2964,54,Material feels cheap.,5,0,17,Sweater
3482,2689,40,Color faded after first wash.,4,0,10,Sweater
3483,2684,36,Size was too small.,5,1,2,Shirt
3484,2169,60,Color faded after first wash.,4,0,9,Jeans
3485,2589,45,Material feels cheap.,5,0,19,Jeans
3486,2563,38,Perfect for summer.,2,0,17,Shorts
3487,2329,52,Fabric is soft and comfortable.,3,1,14,Shirt
3488,2257,39,Size was too small.,4,1,7,Shirt
3489,2793,57,"Great quality, loved it!",4,0,10,Blouse
3490,2446,19,Size was too small.,5,1,20,Jacket
3491,2389,28,Perfect for summer.,1,0,20,Shirt
3492,2916,45,Color faded after first wash.,4,0,0,Jacket
3493,2165,56,Color faded after first wash.,2,1,8,T-shirt
3494,2814,41,"Great quality, loved it!",5,1,13,T-shirt
3495,2548,54,Not worth the price.,5,1,17,Shorts
3496,2694,36,Material feels cheap.,4,0,16,Shorts
3497,2019,33,Size was too small.,3,1,5,Pants
3498,2589,56,"Great quality, loved it!",3,1,18,Sweater
3499,2844,19,Amazing fit and stylish.,2,0,17,Shorts
3500,2926,57,Fabric is soft and comfortable.,1,0,7,Jacket
3501,2480,48,"Great quality, loved it!",4,1,11,Blouse
3502,2955,30,Would buy again!,3,0,14,Pants
3503,2406,39,"Great quality, loved it!",4,0,0,Blouse
3504,2109,27,Not worth the price.,1,0,17,T-shirt
3505,2627,48,Size was too small.,4,1,17,Shirt
3506,2405,44,Not worth the price.,2,1,7,Pants
3507,2247,40,Perfect for summer.,1,1,14,Jeans
3508,2234,48,Fabric is soft and comfortable.,2,0,12,Shirt
3509,2842,49,Size was too small.,1,1,1,T-shirt
3510,2319,39,Size was too small.,3,0,6,Skirt
3511,2323,48,Amazing fit and stylish.,1,1,18,Jacket
3512,2044,49,"Great quality, loved it!",4,1,20,Dress
3513,2152,53,Fabric is soft and comfortable.,3,1,8,Dress
3514,2246,51,Size was too small.,1,0,18,Shorts
3515,2775,19,Color faded after first wash.,4,0,19,Skirt
3516,2962,27,"Great quality, loved it!",2,0,15,Dress
3517,2865,25,Perfect for summer.,3,0,10,Jeans
3518,2291,40,Not worth the price.,4,0,7,Skirt
3519,2066,51,Color faded after first wash.,4,0,20,Shirt
3520,2818,59,Not worth the price.,3,1,8,Blouse
3521,2371,48,Highly recommended!,1,0,14,T-shirt
3522,2171,46,Color faded after first wash.,1,0,10,Jeans
3523,2721,41,Color faded after first wash.,2,0,4,Pants
3524,2316,54,"Great quality, loved it!",1,0,2,Blouse
3525,2779,40,Color faded after first wash.,3,1,1,Dress
3526,2934,56,Perfect for summer.,3,1,7,Sweater
3527,2899,28,Color faded after first wash.,1,1,15,Shorts
3528,2398,57,Material feels cheap.,5,1,8,Shorts
3529,2500,41,Not worth the price.,5,1,15,Blouse
3530,2528,57,Not worth the price.,3,1,4,Blouse
3531,2557,52,Color faded after first wash.,3,0,17,Skirt
3532,2001,47,Size was too small.,3,1,19,T-shirt
3533,2454,22,Fabric is soft and comfortable.,5,1,9,Shirt
3534,2519,59,Amazing fit and stylish.,5,0,5,T-shirt
3535,2297,24,Highly recommended!,1,0,9,Shirt
3536,2764,29,Size was too small.,5,1,10,Jacket
3537,2646,39,Amazing fit and stylish.,2,1,1,Skirt
3538,2907,38,Perfect for summer.,2,0,6,Pants
3539,2539,33,Size was too small.,5,0,2,Dress
3540,2231,49,Perfect for summer.,3,0,7,Sweater
3541,2274,34,Would buy again!,5,1,13,Skirt
3542,2884,40,Color faded after first wash.,4,1,17,Jeans
3543,2823,49,Would buy again!,1,1,4,Skirt
3544,2768,27,Fabric is soft and comfortable.,4,1,3,Sweater
3545,2175,18,Size was too small.,2,1,16,Skirt
3546,2468,18,Not worth the price.,5,1,16,Blouse
3547,2539,19,Not worth the price.,4,1,19,Skirt
3548,2569,34,Size was too small.,2,1,17,Pants
3549,2694,50,Would buy again!,4,1,16,Blouse
3550,2563,45,Fabric is soft and comfortable.,2,1,15,Skirt
3551,2657,55,Material feels cheap.,1,0,11,Shirt
3552,2977,34,Material feels cheap.,1,0,9,Skirt
3553,2203,58,Not worth the price.,2,0,3,Jacket
3554,2917,26,Fabric is soft and comfortable.,1,0,15,Skirt
3555,2599,21,Material feels cheap.,4,1,16,T-shirt
3556,2369,22,Not worth the price.,3,1,11,Shorts
3557,2231,53,Color faded after first wash.,1,1,1,Shorts
3558,2421,37,Fabric is soft and comfortable.,5,1,0,Jacket
3559,2398,59,Would buy again!,1,1,0,Sweater
3560,2920,19,Perfect for summer.,3,0,18,Shorts
3561,2706,22,Color faded after first wash.,4,0,1,Shorts
3562,2305,58,Highly recommended!,4,0,11,Sweater
3563,2038,34,Would buy again!,5,1,12,Skirt
3564,2637,52,Fabric is soft and comfortable.,3,0,7,Shorts
3565,2061,32,Highly recommended!,3,1,13,Shirt
3566,2207,58,Size was too small.,1,1,11,Shorts
3567,2556,34,Would buy again!,2,1,0,Jeans
3568,2513,55,Would buy again!,4,1,10,Shirt
3569,2010,20,Material feels cheap.,5,0,15,Sweater
3570,2107,30,Material feels cheap.,1,1,19,Jacket
3571,2031,33,Not worth the price.,4,0,12,Jeans
3572,2062,60,Highly recommended!,2,1,8,Pants
3573,2280,27,Material feels cheap.,5,1,16,Jacket
3574,2685,54,Color faded after first wash.,4,1,4,Skirt
3575,2989,59,Fabric is soft and comfortable.,1,1,2,Blouse
3576,2576,34,Fabric is soft and comfortable.,3,0,11,Skirt
3577,2864,50,Not worth the price.,4,1,12,Dress
3578,2270,46,Material feels cheap.,1,0,4,Shirt
3579,2286,47,Not worth the price.,4,1,6,Sweater
3580,2948,27,Fabric is soft and comfortable.,2,0,12,Shirt
3581,2208,30,Size was too small.,2,1,9,Shirt
3582,2543,26,Amazing fit and stylish.,5,1,15,Jeans
3583,2865,43,Perfect for summer.,4,1,10,Shorts
3584,2504,24,Size was too small.,2,0,7,Shorts
3585,2567,59,"Great quality, loved it!",4,1,16,Jacket
3586,2907,39,Color faded after first wash.,2,0,5,Jeans
3587,2573,26,Not worth the price.,4,1,20,T-shirt
3588,2607,49,Perfect for summer.,1,0,0,Skirt
3589,2752,25,Color faded after first wash.,3,1,4,Shirt
3590,2768,26,Material feels cheap.,3,0,11,Jacket
3591,2005,57,Size was too small.,5,0,8,Jacket
3592,2193,51,Perfect for summer.,2,1,3,Blouse
3593,2683,19,Size was too small.,4,1,15,Shirt
3594,2712,52,Material feels cheap.,3,0,20,Shorts
3595,2264,32,"Great quality, loved it!",3,0,16,Blouse
3596,2150,43,Size was too small.,3,1,20,Jacket
3597,2286,30,"Great quality, loved it!",5,0,14,Dress
3598,2456,40,Fabric is soft and comfortable.,4,1,3,Pants
3599,2751,31,Fabric is soft and comfortable.,5,0,18,Dress
3600,2196,57,"Great quality, loved it!",2,1,17,Dress
3601,2350,49,Perfect for summer.,1,0,17,Jacket
3602,2959,54,Perfect for summer.,3,1,5,Jeans
3603,2786,39,Amazing fit and stylish.,2,0,19,Shirt
3604,2944,41,Size was too small.,3,0,2,Jacket
3605,2879,22,Size was too small.,5,0,4,Skirt
3606,2731,55,Perfect for summer.,4,1,19,Sweater
3607,2661,42,Highly recommended!,4,0,13,Blouse
3608,2011,60,Not worth the price.,1,1,14,Jeans
3609,2560,46,Fabric is soft and comfortable.,3,1,6,Sweater
3610,2310,38,Highly recommended!,3,1,2,Shirt
3611,2241,51,"Great quality, loved it!",2,0,13,Dress
3612,2172,37,Perfect for summer.,4,0,6,Shirt
3613,2225,34,Color faded after first wash.,1,1,11,Sweater
3614,2446,25,Fabric is soft and comfortable.,5,0,8,Shorts
3615,2433,41,Material feels cheap.,2,1,11,Jacket
3616,2355,33,Size was too small.,2,1,12,Blouse
3617,2344,21,Material feels cheap.,1,0,18,Pants
3618,2602,29,Perfect for summer.,4,0,3,Jacket
3619,2815,49,Amazing fit and stylish.,5,0,10,Jacket
3620,2785,53,Highly recommended!,2,1,5,T-shirt
3621,2354,28,Highly recommended!,3,0,2,Dress
3622,2960,19,Highly recommended!,5,1,5,Pants
3623,2720,51,Would buy again!,1,0,14,Dress
3624,2764,18,Perfect for summer.,2,0,1,Sweater
3625,2352,23,"Great quality, loved it!",2,1,18,Pants
3626,2115,42,Size was too small.,2,0,9,Dress
3627,2267,46,Highly recommended!,2,1,6,Jacket
3628,2049,43,Amazing fit and stylish.,3,0,4,Jacket
3629,2291,27,Size was too small.,2,1,13,Jeans
3630,2389,45,Highly recommended!,5,1,6,Dress
3631,2077,48,Fabric is soft and comfortable.,5,1,14,Jacket
3632,2895,39,Highly recommended!,4,1,16,Jacket
3633,2791,29,Fabric is soft and comfortable.,5,1,16,Pants
3634,2133,58,Amazing fit and stylish.,5,0,14,Sweater
3635,2722,41,Fabric is soft and comfortable.,2,1,18,Jeans
3636,2698,54,Not worth the price.,2,0,8,Sweater
3637,2775,42,Size was too small.,1,1,0,Jeans
3638,2664,30,Color faded after first wash.,1,1,16,Blouse
3639,2796,50,Fabric is soft and comfortable.,5,1,13,Shorts
3640,2689,56,Fabric is soft and comfortable.,1,0,17,Shirt
3641,2211,26,Fabric is soft and comfortable.,1,1,9,Skirt
3642,2467,57,Highly recommended!,4,1,20,Blouse
3643,2166,25,"Great quality, loved it!",1,0,13,Pants
3644,2260,45,Perfect for summer.,3,0,0,Shirt
3645,2599,36,Would buy again!,4,0,7,Blouse
3646,2608,60,Size was too small.,2,0,12,T-shirt
3647,2852,32,Color faded after first wash.,1,0,0,Dress
3648,2065,40,Fabric is soft and comfortable.,1,0,9,Dress
3649,2634,39,Not worth the price.,3,1,16,Shorts
3650,2413,44,Highly recommended!,1,0,16,Blouse
3651,2944,21,Size was too small.,3,0,12,Shirt
3652,2538,30,Amazing fit and stylish.,1,0,16,Shirt
3653,2267,48,Amazing fit and stylish.,4,0,6,Jacket
3654,2143,31,Amazing fit and stylish.,1,1,11,Jacket
3655,2785,31,Size was too small.,2,0,14,Shirt
3656,2597,30,Highly recommended!,2,0,6,Shirt
3657,2493,42,Material feels cheap.,5,0,4,T-shirt
3658,2287,40,Would buy again!,1,1,18,Blouse
3659,2479,55,Amazing fit and stylish.,3,0,11,Shirt
3660,2179,36,Perfect for summer.,3,1,15,Jeans
3661,2428,23,Not worth the price.,3,1,6,Jacket
3662,2607,60,Perfect for summer.,2,1,16,Pants
3663,2819,19,Material feels cheap.,1,1,7,Skirt
3664,2761,48,Would buy again!,3,0,14,Shirt
3665,2004,59,Perfect for summer.,1,0,10,T-shirt
3666,2834,51,Perfect for summer.,3,0,19,T-shirt
3667,2568,28,"Great quality, loved it!",1,0,8,Pants
3668,2356,58,Perfect for summer.,5,1,0,Dress
3669,2489,44,Fabric is soft and comfortable.,5,0,15,T-shirt
3670,2131,39,"Great quality, loved it!",3,0,15,Blouse
3671,2435,57,"Great quality, loved it!",3,1,17,Dress
3672,2125,41,Not worth the price.,4,0,10,T-shirt
3673,2572,25,Perfect for summer.,3,0,2,Shirt
3674,2218,48,"Great quality, loved it!",3,1,20,T-shirt
3675,2465,49,Would buy again!,1,0,2,Skirt
3676,2559,46,Would buy again!,2,0,10,Jeans
3677,2005,34,"Great quality, loved it!",4,1,19,T-shirt
3678,2637,26,Perfect for summer.,2,0,16,T-shirt
3679,2025,46,Perfect for summer.,4,0,1,Jeans
3680,2414,54,"Great quality, loved it!",2,1,19,Sweater
3681,2122,24,Color faded after first wash.,5,1,9,Sweater
3682,2847,31,Not worth the price.,2,0,4,Jacket
3683,2761,32,Material feels cheap.,2,1,12,T-shirt
3684,2849,21,Not worth the price.,4,1,17,Shorts
3685,2182,54,Material feels cheap.,5,0,0,Sweater
3686,2755,55,Perfect for summer.,3,0,11,Shirt
3687,2255,22,Amazing fit and stylish.,3,1,8,Sweater
3688,2049,48,"Great quality, loved it!",5,1,12,Skirt
3689,2520,43,"Great quality, loved it!",3,0,9,Shirt
3690,2879,51,Amazing fit and stylish.,1,0,16,T-shirt
3691,2835,28,"Great quality, loved it!",2,1,0,Dress
3692,2658,31,"Great quality, loved it!",5,0,14,Sweater
3693,2670,49,Material feels cheap.,4,0,2,Pants
3694,2903,43,Color faded after first wash.,2,1,15,Dress
3695,2594,30,Perfect for summer.,3,1,12,Shirt
3696,2109,20,Color faded after first wash.,3,0,16,Shorts
3697,2643,56,"Great quality, loved it!",1,0,12,Dress
3698,2505,54,"Great quality, loved it!",2,1,6,Sweater
3699,2434,39,Highly recommended!,5,1,14,Blouse
3700,2851,52,Would buy again!,2,0,3,Shorts
3701,2896,55,"Great quality, loved it!",3,0,6,Skirt
3702,2514,47,Color faded after first wash.,3,1,7,Sweater
3703,2594,31,"Great quality, loved it!",4,0,7,Pants
3704,2600,30,Color faded after first wash.,1,0,1,Jeans
3705,2171,34,Material feels cheap.,2,0,2,Shorts
3706,2624,59,Amazing fit and stylish.,4,0,20,Blouse
3707,2144,23,Material feels cheap.,2,1,13,Sweater
3708,2871,38,Fabric is soft and comfortable.,1,0,14,Dress
3709,2916,48,Amazing fit and stylish.,3,0,5,Pants
3710,2298,21,"Great quality, loved it!",4,0,20,Pants
3711,2002,49,Material feels cheap.,4,0,9,Dress
3712,2837,37,"Great quality, loved it!",3,1,8,T-shirt
3713,2120,32,Material feels cheap.,4,0,16,T-shirt
3714,2392,48,Color faded after first wash.,1,1,18,Shirt
3715,2258,60,Size was too small.,3,1,0,Shorts
3716,2832,49,Perfect for summer.,4,0,6,Sweater
3717,2864,41,Not worth the price.,3,1,12,Sweater
3718,2929,40,Color faded after first wash.,2,0,6,Sweater
3719,2609,59,Size was too small.,1,0,19,Shirt
3720,2411,57,Highly recommended!,2,0,3,Jeans
3721,2361,57,Perfect for summer.,5,1,14,Sweater
3722,2585,44,Perfect for summer.,1,1,4,Blouse
3723,2292,30,Not worth the price.,3,0,4,Pants
3724,2670,33,Color faded after first wash.,4,0,6,T-shirt
3725,2930,32,"Great quality, loved it!",5,1,1,Shirt
3726,2093,44,"Great quality, loved it!",2,0,8,Sweater
3727,2486,31,Fabric is soft and comfortable.,1,1,9,Jeans
3728,2631,47,"Great quality, loved it!",4,0,3,Skirt
3729,2426,44,Would buy again!,3,1,2,Sweater
3730,2649,20,Not worth the price.,5,1,18,Skirt
3731,2740,42,Size was too small.,4,1,1,Skirt
3732,2984,57,Size was too small.,3,1,8,Pants
3733,2865,54,Color faded after first wash.,3,0,3,Pants
3734,2708,21,Perfect for summer.,3,0,13,Shorts
3735,2959,52,Material feels cheap.,3,1,8,Jeans
3736,2359,37,"Great quality, loved it!",1,0,10,Jeans
3737,2533,28,Not worth the price.,1,0,7,Skirt
3738,2097,24,Color faded after first wash.,3,1,5,Pants
3739,2641,41,Perfect for summer.,2,1,5,Jeans
3740,2191,50,Highly recommended!,2,1,0,Dress
3741,2886,23,Color faded after first wash.,2,0,4,Blouse
3742,2106,41,Color faded after first wash.,3,0,14,Shorts
3743,2352,55,Highly recommended!,1,1,5,Jacket
3744,2159,49,Amazing fit and stylish.,5,1,13,T-shirt
3745,2590,37,Size was too small.,5,0,10,Shorts
3746,2765,59,Material feels cheap.,5,1,11,Skirt
3747,2338,26,Material feels cheap.,3,0,9,Skirt
3748,2853,36,Would buy again!,4,1,17,Dress
3749,2381,39,Size was too small.,4,1,20,Shirt
3750,2642,19,Color faded after first wash.,2,0,16,Skirt
3751,2711,42,"Great quality, loved it!",1,0,16,Shirt
3752,2375,49,Material feels cheap.,1,0,9,Sweater
3753,2079,38,Would buy again!,2,0,5,Shirt
3754,2928,38,Size was too small.,2,0,18,Pants
3755,2358,45,Perfect for summer.,4,1,19,Dress
3756,2056,34,"Great quality, loved it!",5,1,10,T-shirt
3757,2931,30,Highly recommended!,4,1,2,Pants
3758,2452,38,Perfect for summer.,4,1,14,Jeans
3759,2939,34,Would buy again!,4,1,17,Jeans
3760,2507,52,Highly recommended!,3,0,3,Shirt
3761,2932,31,"Great quality, loved it!",2,0,18,T-shirt
3762,2836,23,Highly recommended!,1,0,6,T-shirt
3763,2809,25,"Great quality, loved it!",3,0,1,Jeans
3764,2222,19,Not worth the price.,4,1,5,Dress
3765,2645,40,Color faded after first wash.,5,1,4,Blouse
3766,2944,23,Highly recommended!,4,0,12,Jacket
3767,2661,43,Not worth the price.,1,1,1,Dress
3768,2994,40,Amazing fit and stylish.,3,1,0,Shirt
3769,2356,36,Perfect for summer.,3,0,0,Skirt
3770,2034,52,Color faded after first wash.,2,1,10,Jeans
3771,2893,42,Would buy again!,4,0,17,Dress
3772,2295,36,Perfect for summer.,5,0,13,Blouse
3773,2393,57,Material feels cheap.,4,1,11,Blouse
3774,2498,37,"Great quality, loved it!",1,0,3,Pants
3775,2641,28,Size was too small.,5,0,20,Dress
3776,2662,52,"Great quality, loved it!",3,0,1,Jeans
3777,2191,20,Highly recommended!,3,1,15,Sweater
3778,2715,32,Fabric is soft and comfortable.,1,0,19,Pants
3779,2908,36,Amazing fit and stylish.,4,1,17,Jacket
3780,2217,22,Highly recommended!,3,1,9,Dress
3781,2419,27,Material feels cheap.,2,1,6,Sweater
3782,2433,44,Amazing fit and stylish.,2,1,11,Pants
3783,2133,32,Fabric is soft and comfortable.,3,1,8,Sweater
3784,2970,42,Not worth the price.,1,1,18,Sweater
3785,2556,48,Amazing fit and stylish.,3,1,12,Shirt
3786,2281,55,Highly recommended!,5,0,12,Sweater
3787,2026,34,Would buy again!,2,1,7,Jacket
3788,2906,58,Fabric is soft and comfortable.,2,0,19,T-shirt
3789,2723,57,Fabric is soft and comfortable.,2,1,18,Skirt
3790,2120,39,Amazing fit and stylish.,1,1,17,Pants
3791,2118,60,Perfect for summer.,3,1,10,Shirt
3792,2722,19,"Great quality, loved it!",5,1,19,Pants
3793,2811,22,Would buy again!,4,1,16,Dress
3794,2865,49,Highly recommended!,3,0,14,Pants
3795,2040,31,Color faded after first wash.,4,1,18,Jacket
3796,2076,18,Fabric is soft and comfortable.,3,0,16,Dress
3797,2499,36,Fabric is soft and comfortable.,5,1,9,T-shirt
3798,2151,36,Material feels cheap.,2,0,12,Jacket
3799,2787,58,Not worth the price.,4,1,15,T-shirt
3800,2748,32,Color faded after first wash.,4,1,1,Sweater
3801,2757,33,Highly recommended!,5,0,10,Jeans
3802,2185,48,Color faded after first wash.,2,1,10,Skirt
3803,2882,29,Color faded after first wash.,1,0,2,Shirt
3804,2139,27,Would buy again!,4,0,13,Jeans
3805,2155,37,Amazing fit and stylish.,4,1,1,T-shirt
3806,2594,37,Size was too small.,5,1,17,Blouse
3807,2798,52,Highly recommended!,2,0,20,Shorts
3808,2489,45,Highly recommended!,4,0,14,Sweater
3809,2895,38,"Great quality, loved it!",1,0,18,Jeans
3810,2842,27,Fabric is soft and comfortable.,5,1,6,Skirt
3811,2844,51,Not worth the price.,1,0,20,Pants
3812,2027,52,Amazing fit and stylish.,3,0,20,Jeans
3813,2380,31,Material feels cheap.,4,1,0,Jeans
3814,2135,47,"Great quality, loved it!",2,0,4,Jeans
3815,2472,47,Highly recommended!,3,1,15,T-shirt
3816,2835,26,Material feels cheap.,1,0,17,Jacket
3817,2908,50,Perfect for summer.,3,0,4,Blouse
3818,2572,23,Highly recommended!,2,0,0,Shirt
3819,2117,48,Highly recommended!,5,1,1,Jeans
3820,2210,53,Would buy again!,4,0,17,Sweater
3821,2510,33,Highly recommended!,3,1,20,Blouse
3822,2063,20,Not worth the price.,5,0,14,Sweater
3823,2153,27,Not worth the price.,2,0,13,Dress
3824,2681,49,Amazing fit and stylish.,5,0,19,Jeans
3825,2646,55,Would buy again!,3,1,10,Shorts
3826,2495,23,Highly recommended!,1,1,13,Jeans
3827,2586,43,Color faded after first wash.,4,1,17,Shirt
3828,2469,50,Perfect for summer.,4,1,14,Shorts
3829,2522,46,Size was too small.,4,0,0,T-shirt
3830,2865,46,Not worth the price.,5,0,11,Blouse
3831,2610,41,Size was too small.,5,0,10,Shorts
3832,2642,46,Size was too small.,5,0,10,Pants
3833,2481,35,Fabric is soft and comfortable.,1,0,17,Shorts
3834,2387,27,Fabric is soft and comfortable.,5,0,19,T-shirt
3835,2436,51,Would buy again!,1,0,6,Pants
3836,2313,56,Size was too small.,2,1,20,Shorts
3837,2208,46,Fabric is soft and comfortable.,2,1,6,T-shirt
3838,2869,52,Would buy again!,2,0,9,Dress
3839,2592,30,"Great quality, loved it!",5,0,13,Sweater
3840,2095,52,Fabric is soft and comfortable.,3,0,18,Shirt
3841,2597,48,Perfect for summer.,2,1,20,Pants
3842,2867,40,Perfect for summer.,5,0,0,T-shirt
3843,2923,47,Material feels cheap.,1,0,7,Skirt
3844,2575,23,Fabric is soft and comfortable.,1,1,1,Skirt
