User ID,Product Name,Rating,Review Text
2742,Pants,1,Amazing fit and stylish.
2742,Sweater,3,Would buy again!
2743,Pants,4,Would buy again!
2743,Pants,2,"Great quality, loved it!"
2743,Sweater,3,Perfect for summer.
2743,Shorts,1,Would buy again!
2744,Dress,5,Material feels cheap.
2745,Shorts,4,Color faded after first wash.
2746,Skirt,5,Perfect for summer.
2746,Dress,3,Fabric is soft and comfortable.
2746,Jacket,3,Perfect for summer.
2746,Jeans,5,Material feels cheap.
2747,Sweater,5,Not worth the price.
2747,Shorts,3,Amazing fit and stylish.
2747,Skirt,5,Fabric is soft and comfortable.
2748,Shorts,3,"Great quality, loved it!"
2749,Shirt,3,Amazing fit and stylish.
2749,Shirt,1,Size was too small.
2749,Jeans,5,Amazing fit and stylish.
2750,Blouse,1,Fabric is soft and comfortable.
2750,Skirt,2,Size was too small.
2751,Jacket,1,Not worth the price.
2752,Jacket,2,Would buy again!
2753,Dress,2,Would buy again!
2753,Skirt,4,Amazing fit and stylish.
2753,Jacket,5,Highly recommended!
2753,Blouse,1,Highly recommended!
2754,Sweater,2,Fabric is soft and comfortable.
2755,Jacket,1,Color faded after first wash.
2755,Shorts,3,Color faded after first wash.
2755,T-shirt,3,Color faded after first wash.
2756,Jacket,4,Not worth the price.
2756,Pants,2,Highly recommended!
2757,Sweater,3,Highly recommended!
2757,Sweater,1,Color faded after first wash.
2757,T-shirt,5,Would buy again!
2757,Shorts,4,Color faded after first wash.
2758,Shirt,3,Color faded after first wash.
2759,Blouse,5,Material feels cheap.
2760,T-shirt,1,Amazing fit and stylish.
2761,T-shirt,5,Fabric is soft and comfortable.
2762,Pants,4,Amazing fit and stylish.
2762,Sweater,5,Perfect for summer.
2762,Shirt,1,Amazing fit and stylish.
2762,T-shirt,5,Perfect for summer.
2763,Shorts,4,"Great quality, loved it!"
2763,T-shirt,5,Size was too small.
2763,T-shirt,1,Amazing fit and stylish.
2763,Dress,5,Color faded after first wash.
2764,T-shirt,3,Highly recommended!
2764,Shorts,4,Not worth the price.
2764,Sweater,2,Material feels cheap.
2764,Skirt,3,Material feels cheap.
2765,T-shirt,1,Would buy again!
2766,Dress,4,Size was too small.
2767,Shorts,2,Not worth the price.
2767,Jeans,2,Fabric is soft and comfortable.
2767,Shirt,2,Amazing fit and stylish.
2767,Sweater,4,Highly recommended!
2768,Shirt,4,Size was too small.
2769,Blouse,2,Size was too small.
2770,Jacket,2,"Great quality, loved it!"
2771,T-shirt,3,Amazing fit and stylish.
2771,Skirt,2,Not worth the price.
2772,Shirt,3,"Great quality, loved it!"
2772,Pants,4,Would buy again!
2772,Sweater,1,Perfect for summer.
2772,Jacket,5,Not worth the price.
2773,Dress,4,Highly recommended!
2773,Jeans,1,"Great quality, loved it!"
2773,Pants,2,Would buy again!
2773,Jacket,1,Highly recommended!
2774,Jacket,3,Material feels cheap.
2774,Shorts,3,Material feels cheap.
2775,Shirt,3,Color faded after first wash.
2776,Blouse,3,Size was too small.
2777,Pants,3,Size was too small.
2777,Jeans,3,Highly recommended!
2778,Sweater,1,Fabric is soft and comfortable.
2778,Jeans,2,Amazing fit and stylish.
2778,Jeans,1,Perfect for summer.
2779,Jeans,5,Perfect for summer.
2779,Shirt,4,Highly recommended!
2779,Jacket,2,Fabric is soft and comfortable.
2779,Blouse,5,Size was too small.
2780,T-shirt,2,Perfect for summer.
2781,Sweater,2,Color faded after first wash.
2782,Shorts,1,Fabric is soft and comfortable.
2783,Dress,1,Material feels cheap.
2783,Shirt,4,Not worth the price.
2784,Sweater,5,Perfect for summer.
2785,Pants,3,Highly recommended!
2786,Skirt,2,Perfect for summer.
2786,T-shirt,5,Highly recommended!
2787,T-shirt,5,Fabric is soft and comfortable.
2788,Pants,1,Fabric is soft and comfortable.
2788,Sweater,1,"Great quality, loved it!"
2788,Shorts,1,Fabric is soft and comfortable.
2789,Dress,3,Color faded after first wash.
2790,Pants,4,Material feels cheap.
2791,Skirt,1,Highly recommended!
2791,Shirt,2,Fabric is soft and comfortable.
2791,T-shirt,1,Amazing fit and stylish.
2792,Sweater,3,Color faded after first wash.
2792,Sweater,1,Highly recommended!
2792,Jeans,2,Fabric is soft and comfortable.
2792,Dress,1,"Great quality, loved it!"
2793,T-shirt,2,Highly recommended!
2793,T-shirt,4,Fabric is soft and comfortable.
2793,Blouse,2,Perfect for summer.
2794,Pants,5,Size was too small.
2795,Blouse,2,Fabric is soft and comfortable.
2796,Pants,3,Size was too small.
2796,Jacket,5,Material feels cheap.
2796,Jacket,4,Highly recommended!
2796,T-shirt,2,Would buy again!
2797,Pants,4,Fabric is soft and comfortable.
2797,Skirt,4,Amazing fit and stylish.
2798,Jacket,3,Material feels cheap.
2799,Dress,3,Perfect for summer.
2799,Jeans,5,Would buy again!
2800,Sweater,1,Color faded after first wash.
2801,Sweater,3,Not worth the price.
2801,Blouse,2,Fabric is soft and comfortable.
2801,Blouse,4,Would buy again!
2801,Sweater,1,Size was too small.
2802,Dress,3,Fabric is soft and comfortable.
2803,Pants,4,Not worth the price.
2803,Pants,4,Perfect for summer.
2803,Shorts,5,Not worth the price.
2804,Sweater,2,Not worth the price.
2805,Sweater,1,Size was too small.
2806,T-shirt,2,Highly recommended!
2806,T-shirt,4,Would buy again!
2806,Pants,1,Size was too small.
2806,Skirt,1,Material feels cheap.
2807,Jacket,5,Highly recommended!
2807,T-shirt,2,Fabric is soft and comfortable.
2807,Jacket,3,Amazing fit and stylish.
2807,Shirt,2,Material feels cheap.
2808,Jacket,2,"Great quality, loved it!"
2809,Pants,2,"Great quality, loved it!"
2810,Pants,4,Fabric is soft and comfortable.
2810,Jacket,4,Perfect for summer.
2810,T-shirt,2,Amazing fit and stylish.
2810,Blouse,1,Amazing fit and stylish.
2811,Jeans,5,Amazing fit and stylish.
2811,Dress,3,Color faded after first wash.
2812,Jacket,3,"Great quality, loved it!"
2813,Jeans,2,Perfect for summer.
2813,Sweater,1,Material feels cheap.
2813,Sweater,1,Material feels cheap.
2814,T-shirt,3,Not worth the price.
2815,Jeans,2,Would buy again!
2815,Dress,1,Color faded after first wash.
2815,Skirt,1,Would buy again!
2816,Skirt,3,Material feels cheap.
2816,T-shirt,3,Not worth the price.
2816,T-shirt,2,Fabric is soft and comfortable.
2816,T-shirt,1,Material feels cheap.
2817,Jacket,3,Fabric is soft and comfortable.
2817,Skirt,5,Fabric is soft and comfortable.
2818,Skirt,3,Not worth the price.
2819,Shirt,4,Would buy again!
2819,Pants,1,"Great quality, loved it!"
2819,Shorts,5,Would buy again!
2820,Jacket,1,Size was too small.
2820,T-shirt,2,Amazing fit and stylish.
2820,Sweater,2,Perfect for summer.
2820,Shorts,5,Fabric is soft and comfortable.
2821,Dress,3,Would buy again!
2821,Pants,3,Material feels cheap.
2822,Jacket,2,Fabric is soft and comfortable.
2823,Shirt,1,Fabric is soft and comfortable.
2824,Shorts,5,Size was too small.
2825,Jacket,3,Size was too small.
2826,Dress,2,Highly recommended!
2826,Jacket,4,Would buy again!
2826,Jeans,2,Perfect for summer.
2826,Blouse,1,Amazing fit and stylish.
2827,T-shirt,1,Amazing fit and stylish.
2828,Shirt,2,Fabric is soft and comfortable.
2829,Skirt,3,Material feels cheap.
2830,Blouse,3,Would buy again!
2830,T-shirt,1,Material feels cheap.
2830,Jeans,2,Would buy again!
2830,Sweater,5,Perfect for summer.
2831,Jeans,2,Highly recommended!
2832,T-shirt,3,Amazing fit and stylish.
2832,T-shirt,1,Size was too small.
2832,Jeans,4,Size was too small.
2832,Skirt,5,"Great quality, loved it!"
2833,Shorts,5,Highly recommended!
2834,Shorts,4,Amazing fit and stylish.
2835,Shorts,4,Fabric is soft and comfortable.
2836,Pants,2,Material feels cheap.
2836,T-shirt,2,Size was too small.
2836,Jeans,1,Highly recommended!
2837,T-shirt,1,Highly recommended!
2837,Sweater,4,Highly recommended!
2837,T-shirt,4,Amazing fit and stylish.
2837,Dress,5,Color faded after first wash.
2838,Shorts,4,"Great quality, loved it!"
2838,Shirt,5,Size was too small.
2839,Shirt,3,Not worth the price.
2840,Jeans,1,Amazing fit and stylish.
2841,Blouse,1,Fabric is soft and comfortable.
2841,T-shirt,4,Size was too small.
2841,Skirt,2,Color faded after first wash.
2842,Jeans,2,Perfect for summer.
2843,Jacket,3,Not worth the price.
2844,Shirt,1,Color faded after first wash.
2845,Blouse,5,Highly recommended!
2846,Pants,3,Material feels cheap.
2847,Jeans,5,Size was too small.
2848,Sweater,1,Not worth the price.
2848,Pants,1,"Great quality, loved it!"
2849,T-shirt,2,Fabric is soft and comfortable.
2849,Blouse,4,Perfect for summer.
2849,Sweater,1,Highly recommended!
2850,T-shirt,3,Highly recommended!
2850,Pants,2,Would buy again!
2851,Skirt,4,"Great quality, loved it!"
2852,T-shirt,5,"Great quality, loved it!"
2853,Pants,1,Perfect for summer.
2854,Jacket,1,Material feels cheap.
2855,Shorts,1,Not worth the price.
2855,Skirt,3,Not worth the price.
2855,T-shirt,3,Highly recommended!
2855,Sweater,5,Size was too small.
2856,Sweater,5,Perfect for summer.
2856,Shorts,1,Highly recommended!
2856,Shirt,2,Amazing fit and stylish.
2856,Dress,4,Color faded after first wash.
2857,Shirt,3,Not worth the price.
2857,Shirt,5,Material feels cheap.
2858,Jeans,4,Material feels cheap.
2858,Blouse,2,Color faded after first wash.
2859,Jacket,2,"Great quality, loved it!"
2859,Shirt,3,Material feels cheap.
2859,Blouse,3,Would buy again!
2859,Jacket,1,Amazing fit and stylish.
2860,Sweater,4,Size was too small.
2861,Jacket,1,Would buy again!
2862,Sweater,5,Amazing fit and stylish.
2862,Pants,4,"Great quality, loved it!"
2862,Shirt,4,Would buy again!
2863,Sweater,4,Fabric is soft and comfortable.
2863,Jeans,3,Size was too small.
2863,Pants,3,Would buy again!
2864,Skirt,4,"Great quality, loved it!"
2865,T-shirt,1,Perfect for summer.
2866,T-shirt,5,Amazing fit and stylish.
2867,Shirt,3,Size was too small.
2867,Shorts,1,"Great quality, loved it!"
2867,Sweater,2,"Great quality, loved it!"
2867,T-shirt,5,Material feels cheap.
2868,Shorts,5,"Great quality, loved it!"
2869,Jeans,2,Size was too small.
2870,Pants,3,Size was too small.
2871,Dress,3,Fabric is soft and comfortable.
2871,Shirt,5,Highly recommended!
2872,Jeans,5,Highly recommended!
2872,Jacket,2,Highly recommended!
2872,Jeans,1,Would buy again!
2872,Jeans,5,Material feels cheap.
2873,Dress,2,"Great quality, loved it!"
2873,Sweater,4,Material feels cheap.
2873,Skirt,2,Size was too small.
2874,Dress,2,Color faded after first wash.
2875,Skirt,2,Material feels cheap.
2876,Jeans,1,Not worth the price.
2877,Shorts,1,Size was too small.
2877,Shorts,1,Amazing fit and stylish.
2877,Jacket,5,Would buy again!
2878,Pants,5,Not worth the price.
2879,Shorts,2,Perfect for summer.
2879,Jeans,1,Color faded after first wash.
2879,Blouse,4,Size was too small.
2879,Dress,3,Amazing fit and stylish.
2880,Shorts,4,Perfect for summer.
2881,Pants,1,"Great quality, loved it!"
2882,Shorts,2,"Great quality, loved it!"
2882,Blouse,1,Highly recommended!
2882,Pants,4,Size was too small.
2883,T-shirt,2,Not worth the price.
2884,Pants,3,Amazing fit and stylish.
2884,Skirt,1,Perfect for summer.
2885,Sweater,1,Size was too small.
2886,T-shirt,1,Perfect for summer.
2887,Sweater,5,Color faded after first wash.
2888,T-shirt,3,Would buy again!
2889,T-shirt,2,Perfect for summer.
2890,Skirt,5,Perfect for summer.
2891,Sweater,5,"Great quality, loved it!"
2892,Blouse,3,Color faded after first wash.
2893,Skirt,1,Not worth the price.
2893,Skirt,3,Material feels cheap.
2893,T-shirt,1,Color faded after first wash.
2894,Jeans,4,Not worth the price.
2894,Skirt,4,Color faded after first wash.
2894,T-shirt,5,"Great quality, loved it!"
2894,Sweater,1,Perfect for summer.
2895,Dress,2,Material feels cheap.
2895,Shorts,2,Not worth the price.
2895,Shirt,3,Fabric is soft and comfortable.
2895,Dress,5,Amazing fit and stylish.
2896,Pants,3,Size was too small.
2896,Blouse,4,Not worth the price.
2897,Dress,3,Color faded after first wash.
2898,Shorts,1,Perfect for summer.
2898,Skirt,2,"Great quality, loved it!"
2898,T-shirt,5,Fabric is soft and comfortable.
2898,Skirt,3,Not worth the price.
2899,T-shirt,3,Size was too small.
2899,Dress,1,"Great quality, loved it!"
2900,Shirt,4,Material feels cheap.
2900,Jacket,2,Highly recommended!
2900,Sweater,5,Material feels cheap.
2900,Sweater,1,Material feels cheap.
2901,Jacket,5,Highly recommended!
2901,Sweater,2,Color faded after first wash.
2902,Jacket,3,"Great quality, loved it!"
2903,Pants,4,Fabric is soft and comfortable.
2903,Dress,2,Size was too small.
2903,Sweater,1,"Great quality, loved it!"
2904,Sweater,1,Highly recommended!
2905,T-shirt,5,Not worth the price.
2905,Jacket,3,Not worth the price.
2905,Blouse,5,Perfect for summer.
2905,Blouse,1,Highly recommended!
2906,T-shirt,5,"Great quality, loved it!"
2906,Shorts,3,"Great quality, loved it!"
2906,Skirt,5,Material feels cheap.
2906,Skirt,3,Highly recommended!
2907,Shirt,1,Perfect for summer.
2908,Dress,4,Size was too small.
2908,Shorts,5,Size was too small.
2908,Pants,5,Material feels cheap.
2909,Skirt,5,Would buy again!
2910,Shorts,4,Perfect for summer.
2911,Dress,2,Color faded after first wash.
2912,Jacket,5,Would buy again!
2913,Jeans,5,Fabric is soft and comfortable.
2914,Shirt,4,Size was too small.
2914,Jacket,1,Not worth the price.
2915,Dress,3,Fabric is soft and comfortable.
2915,Jacket,1,Amazing fit and stylish.
2916,Shirt,5,Highly recommended!
2916,T-shirt,5,"Great quality, loved it!"
2916,Pants,3,Would buy again!
2916,Jeans,5,Material feels cheap.
2917,Blouse,2,Fabric is soft and comfortable.
2917,Pants,5,"Great quality, loved it!"
2917,Jeans,3,Amazing fit and stylish.
2917,T-shirt,1,Perfect for summer.
2918,Dress,5,Color faded after first wash.
2918,T-shirt,3,Size was too small.
2919,T-shirt,4,Amazing fit and stylish.
2919,Dress,2,Material feels cheap.
2920,Pants,2,Highly recommended!
2920,Skirt,3,Color faded after first wash.
2921,Sweater,1,Size was too small.
2921,T-shirt,4,Size was too small.
2921,Jacket,1,"Great quality, loved it!"
2922,Shorts,1,"Great quality, loved it!"
2923,Jacket,5,Perfect for summer.
2923,Jeans,1,Material feels cheap.
2923,Dress,4,Material feels cheap.
2923,Shirt,3,Color faded after first wash.
2924,Sweater,5,Size was too small.
2924,Shirt,5,"Great quality, loved it!"
2924,Blouse,5,Color faded after first wash.
2924,Shirt,3,Perfect for summer.
2925,T-shirt,5,Not worth the price.
2926,Jeans,1,"Great quality, loved it!"
2926,Jacket,5,Not worth the price.
2927,Jeans,1,Highly recommended!
2928,Pants,3,Material feels cheap.
2929,T-shirt,2,"Great quality, loved it!"
2930,Dress,5,Size was too small.
2931,Jeans,3,Highly recommended!
2932,Skirt,2,Color faded after first wash.
2932,Shorts,5,Not worth the price.
2932,Dress,3,Would buy again!
2933,Sweater,5,Highly recommended!
2933,Pants,4,Would buy again!
2933,Sweater,5,Color faded after first wash.
2933,Pants,4,Fabric is soft and comfortable.
2934,Shirt,1,Highly recommended!
2934,Shorts,5,Not worth the price.
2934,Skirt,2,Perfect for summer.
2935,Shorts,2,Amazing fit and stylish.
2936,Jeans,4,Size was too small.
2936,Sweater,1,Color faded after first wash.
2937,Blouse,3,Size was too small.
2937,Shirt,1,Would buy again!
2937,Pants,3,Perfect for summer.
2937,Blouse,5,Amazing fit and stylish.
2938,T-shirt,5,Material feels cheap.
2939,Blouse,4,"Great quality, loved it!"
2940,Blouse,4,Material feels cheap.
2941,Jacket,2,Perfect for summer.
2941,Blouse,3,Fabric is soft and comfortable.
2941,Skirt,3,Amazing fit and stylish.
2941,Dress,1,Highly recommended!
2942,Pants,4,"Great quality, loved it!"
2942,Shirt,4,Amazing fit and stylish.
2943,Shirt,4,Amazing fit and stylish.
2944,Pants,5,Fabric is soft and comfortable.
2944,T-shirt,3,Would buy again!
2944,Skirt,2,Not worth the price.
2944,Shorts,2,Amazing fit and stylish.
2945,Jacket,5,Size was too small.
2946,Shorts,4,Amazing fit and stylish.
2947,Shirt,1,Would buy again!
2947,Shorts,3,Would buy again!
2947,Sweater,3,Not worth the price.
2948,Shorts,1,Not worth the price.
2949,Jeans,4,Perfect for summer.
2949,Pants,2,Size was too small.
2950,Shirt,2,Perfect for summer.
2950,Sweater,5,Color faded after first wash.
2951,Blouse,1,Fabric is soft and comfortable.
2951,Shorts,1,Highly recommended!
2951,Jeans,3,Fabric is soft and comfortable.
2952,Blouse,5,Perfect for summer.
2953,Shorts,2,Size was too small.
2954,Skirt,1,Highly recommended!
2954,T-shirt,2,"Great quality, loved it!"
2955,Jeans,4,"Great quality, loved it!"
2956,Jacket,1,Not worth the price.
2956,Sweater,5,Not worth the price.
2956,Jacket,2,"Great quality, loved it!"
2956,Jeans,1,Size was too small.
2957,Dress,5,Not worth the price.
2957,Skirt,1,Perfect for summer.
2957,Jeans,1,Perfect for summer.
2958,Skirt,2,Color faded after first wash.
2958,Jeans,4,Fabric is soft and comfortable.
2958,Sweater,1,Not worth the price.
2959,Skirt,4,"Great quality, loved it!"
2960,Dress,5,Fabric is soft and comfortable.
2960,Shirt,3,Amazing fit and stylish.
2960,Jacket,2,Fabric is soft and comfortable.
2960,Blouse,3,Perfect for summer.
2961,T-shirt,1,Highly recommended!
2961,Jacket,4,Size was too small.
2962,Sweater,5,Material feels cheap.
2962,Dress,1,"Great quality, loved it!"
2962,Jacket,2,Would buy again!
2963,Sweater,3,Highly recommended!
2963,Pants,2,Amazing fit and stylish.
2963,Jacket,5,Would buy again!
2964,Pants,1,Perfect for summer.
2965,Jacket,1,"Great quality, loved it!"
2966,Sweater,3,Not worth the price.
2967,Sweater,2,Color faded after first wash.
2968,Jacket,3,Fabric is soft and comfortable.
2969,Dress,3,Amazing fit and stylish.
2969,Blouse,5,Perfect for summer.
2969,Sweater,5,"Great quality, loved it!"
2970,T-shirt,2,Color faded after first wash.
2970,T-shirt,3,Fabric is soft and comfortable.
2970,T-shirt,3,Highly recommended!
2970,Skirt,2,Size was too small.
2971,Jacket,1,Highly recommended!
2972,Pants,3,Size was too small.
2973,Skirt,4,Size was too small.
2974,Skirt,4,Highly recommended!
2974,Jacket,1,Fabric is soft and comfortable.
2974,Dress,1,Material feels cheap.
2975,Jeans,5,Not worth the price.
2976,Skirt,2,Color faded after first wash.
2976,Pants,5,Material feels cheap.
2976,Sweater,5,Size was too small.
2977,Jeans,4,Not worth the price.
2977,Shorts,3,Material feels cheap.
2978,T-shirt,3,Color faded after first wash.
2978,Shirt,3,Not worth the price.
2979,Shorts,5,Size was too small.
2979,Shorts,1,Size was too small.
2979,Pants,5,Perfect for summer.
2980,Skirt,5,Fabric is soft and comfortable.
2980,Sweater,2,Would buy again!
2980,T-shirt,4,Size was too small.
2980,Skirt,4,Highly recommended!
2981,T-shirt,1,Fabric is soft and comfortable.
2982,Pants,3,Amazing fit and stylish.
2983,Jacket,2,Perfect for summer.
2983,Shirt,4,Not worth the price.
2983,T-shirt,4,Color faded after first wash.
2984,Shirt,4,"Great quality, loved it!"
2984,Jacket,2,Amazing fit and stylish.
2985,Jacket,2,"Great quality, loved it!"
2985,Jeans,2,Material feels cheap.
2985,Blouse,5,Color faded after first wash.
2985,Skirt,1,Material feels cheap.
2986,Skirt,4,Size was too small.
2987,Shirt,3,Would buy again!
2987,Shorts,2,"Great quality, loved it!"
2987,T-shirt,4,Perfect for summer.
2987,Jacket,5,Material feels cheap.
2988,Pants,1,Not worth the price.
2989,Sweater,4,Highly recommended!
2989,Dress,1,Would buy again!
2989,Shirt,1,Perfect for summer.
2989,Shorts,3,Perfect for summer.
2990,Skirt,3,Fabric is soft and comfortable.
2991,Pants,5,Color faded after first wash.
2991,Shorts,5,Size was too small.
2992,Dress,4,Highly recommended!
2992,Jeans,4,Material feels cheap.
2992,Shorts,5,Would buy again!
2993,Dress,2,Perfect for summer.
2994,Shirt,1,Color faded after first wash.
2994,Blouse,4,Would buy again!
2994,Jacket,4,Material feels cheap.
2995,T-shirt,4,Size was too small.
2996,Sweater,3,Highly recommended!
2997,Shirt,1,Would buy again!
2998,Blouse,1,Not worth the price.
2999,Jacket,1,Perfect for summer.
2999,Sweater,4,"Great quality, loved it!"
3000,Blouse,5,Perfect for summer.
3001,Shorts,1,Not worth the price.
3001,Blouse,4,Material feels cheap.
3001,Jeans,1,Highly recommended!
3002,Jeans,1,Perfect for summer.
3002,Jacket,5,Color faded after first wash.
3002,T-shirt,4,Highly recommended!
3003,Blouse,4,Fabric is soft and comfortable.
3003,Jeans,2,Would buy again!
3004,Sweater,4,Perfect for summer.
3004,Pants,4,Not worth the price.
3004,T-shirt,5,Size was too small.
3005,Jacket,5,Not worth the price.
3006,Jacket,4,Amazing fit and stylish.
3006,Blouse,5,"Great quality, loved it!"
3006,Shirt,4,Highly recommended!
3007,Skirt,4,Size was too small.
3008,T-shirt,3,Color faded after first wash.
3009,Skirt,5,Would buy again!
3009,Shirt,4,Size was too small.
3009,Dress,3,Not worth the price.
3009,Sweater,2,Perfect for summer.
3010,T-shirt,4,Amazing fit and stylish.
3010,T-shirt,4,Material feels cheap.
3011,Blouse,2,Size was too small.
3011,Shirt,3,Would buy again!
3012,Jeans,4,Perfect for summer.
3012,Sweater,5,Amazing fit and stylish.
3013,Sweater,1,Not worth the price.
3013,Shorts,3,Perfect for summer.
3014,Blouse,2,Amazing fit and stylish.
3015,Jacket,1,Amazing fit and stylish.
3016,Shorts,1,Would buy again!
3016,Jeans,3,Not worth the price.
3016,Jacket,2,Material feels cheap.
3017,Blouse,2,Fabric is soft and comfortable.
3018,T-shirt,2,"Great quality, loved it!"
3019,Sweater,1,Fabric is soft and comfortable.
3019,Skirt,1,Not worth the price.
3020,Dress,1,Not worth the price.
3020,Pants,1,Material feels cheap.
3020,Jeans,3,Fabric is soft and comfortable.
3020,Shorts,2,Material feels cheap.
3021,Shirt,1,Would buy again!
3022,Shorts,1,"Great quality, loved it!"
3022,Blouse,2,Amazing fit and stylish.
3022,Dress,2,Not worth the price.
3022,Blouse,3,Perfect for summer.
3023,Jeans,4,Perfect for summer.
3024,T-shirt,1,Material feels cheap.
3025,Sweater,5,Perfect for summer.
3025,Dress,3,Not worth the price.
3025,Shirt,3,Not worth the price.
3026,Dress,1,Would buy again!
3026,Skirt,3,Not worth the price.
3026,Shirt,1,Material feels cheap.
3027,Skirt,4,Perfect for summer.
3028,Shorts,3,Not worth the price.
3029,Blouse,2,Material feels cheap.
3029,T-shirt,1,Perfect for summer.
3029,Dress,5,"Great quality, loved it!"
3030,Shirt,4,Fabric is soft and comfortable.
3030,Jacket,4,Size was too small.
3030,Jeans,3,"Great quality, loved it!"
3030,Skirt,3,Not worth the price.
3031,T-shirt,3,Amazing fit and stylish.
3032,Skirt,4,Not worth the price.
3033,Sweater,3,Material feels cheap.
3033,Jeans,2,Amazing fit and stylish.
3033,Pants,5,Would buy again!
3034,Jeans,2,"Great quality, loved it!"
3034,Jeans,2,Perfect for summer.
3034,Shirt,4,Size was too small.
3034,Pants,1,Amazing fit and stylish.
3035,Sweater,2,Amazing fit and stylish.
3036,Skirt,5,Fabric is soft and comfortable.
3037,T-shirt,5,Material feels cheap.
3037,Skirt,1,Material feels cheap.
3037,Sweater,2,Would buy again!
3038,Jeans,3,Fabric is soft and comfortable.
3039,Dress,3,Would buy again!
3039,Dress,4,Would buy again!
3039,Blouse,5,Amazing fit and stylish.
3040,T-shirt,2,"Great quality, loved it!"
3041,Jacket,5,Color faded after first wash.
3041,Blouse,3,Size was too small.
3041,Dress,4,Size was too small.
3042,Blouse,5,Size was too small.
3042,Jacket,5,Would buy again!
3043,Shirt,5,Would buy again!
3043,T-shirt,5,Material feels cheap.
3043,T-shirt,3,Amazing fit and stylish.
3044,Blouse,5,Material feels cheap.
3044,Blouse,5,Amazing fit and stylish.
3045,Jeans,2,Would buy again!
3045,Skirt,5,Color faded after first wash.
3045,Shorts,1,Perfect for summer.
3045,Sweater,5,Perfect for summer.
3046,Shirt,1,Fabric is soft and comfortable.
3046,Jacket,3,"Great quality, loved it!"
3047,Shorts,2,Amazing fit and stylish.
3048,Jeans,3,Perfect for summer.
3048,Sweater,4,Perfect for summer.
3048,Shirt,1,Size was too small.
3048,Pants,3,Would buy again!
3049,Sweater,2,Material feels cheap.
3049,Shorts,3,Highly recommended!
3050,Shorts,1,Amazing fit and stylish.
3050,T-shirt,4,"Great quality, loved it!"
3050,Blouse,3,Fabric is soft and comfortable.
3051,Skirt,3,Amazing fit and stylish.
3051,Skirt,5,Fabric is soft and comfortable.
3051,Shirt,1,Would buy again!
3051,Skirt,4,Amazing fit and stylish.
3052,Jeans,2,Fabric is soft and comfortable.
3053,Sweater,3,"Great quality, loved it!"
3054,Sweater,5,Material feels cheap.
3055,Skirt,2,Amazing fit and stylish.
3056,Pants,1,Color faded after first wash.
3056,Shirt,2,Amazing fit and stylish.
3057,T-shirt,2,Amazing fit and stylish.
3058,Blouse,4,"Great quality, loved it!"
3059,Blouse,5,Size was too small.
3059,Skirt,3,Highly recommended!
3059,Jeans,3,Highly recommended!
3059,Pants,5,Not worth the price.
3060,Blouse,5,Highly recommended!
3061,T-shirt,5,"Great quality, loved it!"
3062,Shirt,3,Material feels cheap.
3063,Jeans,2,Material feels cheap.
3064,Shorts,4,Not worth the price.
3065,Blouse,3,Color faded after first wash.
3065,Blouse,3,Size was too small.
3066,Pants,1,Perfect for summer.
3067,Shorts,3,Not worth the price.
3067,Blouse,5,Perfect for summer.
3067,Jacket,1,Would buy again!
3067,Sweater,5,Size was too small.
3068,Shorts,1,Not worth the price.
3068,Shorts,3,Fabric is soft and comfortable.
3068,Sweater,4,Color faded after first wash.
3069,Skirt,3,"Great quality, loved it!"
3069,Blouse,4,Fabric is soft and comfortable.
3070,Sweater,1,Fabric is soft and comfortable.
3070,Skirt,4,Size was too small.
3071,Jeans,1,Highly recommended!
3071,T-shirt,4,Size was too small.
3071,Jeans,3,Perfect for summer.
3071,Sweater,3,"Great quality, loved it!"
3072,Jacket,3,Would buy again!
3073,Sweater,5,Material feels cheap.
3074,Blouse,1,Highly recommended!
3074,Jacket,2,Size was too small.
3074,Jacket,1,Perfect for summer.
3074,Shorts,3,Color faded after first wash.
3075,Shirt,2,Color faded after first wash.
3075,Dress,3,Highly recommended!
3076,Jacket,2,Fabric is soft and comfortable.
3076,Dress,2,Material feels cheap.
3076,Jacket,2,Amazing fit and stylish.
3076,Jeans,3,Would buy again!
3077,T-shirt,4,Fabric is soft and comfortable.
3077,Blouse,5,Amazing fit and stylish.
3077,Dress,2,Would buy again!
3078,Jeans,5,Amazing fit and stylish.
3079,Jacket,5,Amazing fit and stylish.
3079,Pants,1,Size was too small.
3079,Dress,2,Fabric is soft and comfortable.
3079,Pants,4,Highly recommended!
3080,Pants,2,Color faded after first wash.
3080,Jacket,1,Fabric is soft and comfortable.
3080,Shirt,2,Fabric is soft and comfortable.
3081,Sweater,3,Perfect for summer.
3082,T-shirt,4,Size was too small.
3083,Jacket,1,Not worth the price.
3083,Shorts,4,Fabric is soft and comfortable.
3083,Shorts,1,Fabric is soft and comfortable.
3084,Skirt,1,Amazing fit and stylish.
3084,Blouse,1,Would buy again!
3084,Sweater,3,Would buy again!
3085,Jacket,5,Would buy again!
3086,Shirt,3,Amazing fit and stylish.
3086,Dress,4,Not worth the price.
3087,Dress,3,Fabric is soft and comfortable.
3087,Jacket,3,Amazing fit and stylish.
3087,Sweater,4,Color faded after first wash.
3088,Skirt,5,Highly recommended!
3088,Skirt,5,"Great quality, loved it!"
3088,Shorts,3,Fabric is soft and comfortable.
3088,Dress,4,Would buy again!
